Id, AvgValence, AvgArousal, AvgDominance
mt0003402277, 1.9964410852713188, 1.697835658914729, 1.5271317829457363, 
mt0003402994, 1.8647643312101918, 1.7210452229299373, 1.6441613588110409, 
mt0003408163, 1.8287594142259402, 1.5875426778242667, 1.5656903765690353, 
mt0003415286, 1.9245369369369374, 1.6820639639639634, 1.4774774774774775, 
mt0003440957, 1.8923408163265305, 1.7009959183673475, 1.7142857142857142, 
mt0003463313, 1.8927801444043335, 1.700670938628157, 1.5638989169675135, 
mt0003495753, 1.9289824644549767, 1.7695616113744057, 1.6625592417061608, 
mt0003496132, 1.755453725490196, 1.7551921568627444, 1.6149019607843114, 
mt0003503243, 1.9084988700564973, 1.7909474576271183, 1.5163841807909588, 
mt0003512262, 1.8918712550607288, 1.7391963562753028, 1.5765182186234787, 
mt0003513106, 1.9936867549668869, 1.6788145695364245, 1.8437086092715234, 
mt0003623420, 2.0579042735042745, 1.7181957264957264, 1.8034188034188032, 
mt0003642866, 1.8377851190476195, 1.7427809523809525, 1.7785714285714282, 
mt0003649209, 1.9409785714285717, 1.738898571428571, 1.934285714285714, 
mt0003663435, 1.8000590361445787, 1.751774698795181, 1.6204819277108427, 
mt0003671461, 1.9430936708860753, 1.6893632911392398, 1.4835443037974685, 
mt0003672014, 1.8833035087719312, 1.7031596491228074, 1.6649122807017538, 
mt0003758193, 1.9105251028806571, 1.7579440329218095, 1.581893004115225, 
mt0003759483, 1.907683571428572, 1.6500607142857147, 1.6042857142857143, 
mt0003768949, 2.0019129032258083, 1.6720717741935485, 1.4612903225806444, 
mt0003770678, 1.8571538461538462, 1.6960123076923082, 1.6174358974358964, 
mt0003790639, 1.9020823899371067, 1.6500874213836478, 1.5031446540880498, 
mt0003791678, 1.9648656250000003, 1.6121668750000009, 1.6912500000000001, 
mt0003795778, 1.906038709677419, 1.7221774193548394, 1.64516129032258, 
mt0003808965, 1.935051388888888, 1.6310111111111103, 1.7111111111111112, 
mt0003841135, 2.106566265060241, 1.8543602409638555, 1.5975903614457838, 
mt0003861404, 1.9069482905982915, 1.6309512820512821, 1.5547008547008523, 
mt0003868349, 1.9489176470588239, 1.7431580882352944, 1.720588235294117, 
mt0003922526, 1.911684375, 1.7371243749999998, 1.5425, 
mt0003950978, 1.8833574218750013, 1.6807679687499988, 1.7875, 
mt0003957022, 2.0446743902439035, 1.6149335365853674, 1.603658536585366, 
mt0003965796, 1.8790694117647062, 1.5942623529411757, 1.4752941176470589, 
mt0004001989, 1.9799133689839563, 1.7812582887700545, 1.5058823529411751, 
mt0004005104, 1.8333790123456788, 1.5965259259259263, 1.7382716049382718, 
mt0004008853, 1.8600029940119767, 1.7201425149700595, 1.6646706586826343, 
mt0004009266, 1.8782189999999994, 1.6320324999999993, 1.536999999999999, 
mt0004014951, 1.822555319148935, 1.6806205673758865, 1.5390070921985806, 
mt0004032349, 1.8813811369509064, 1.6407607235142148, 1.488888888888889, 
mt0004036128, 1.8827771428571436, 1.5729300000000004, 1.84, 
mt0004156130, 1.8211771428571437, 1.6533085714285713, 1.5561904761904755, 
mt0004157335, 1.902104301075269, 1.748393548387097, 1.5677419354838709, 
mt0004183911, 1.8314076923076923, 1.6950591715976338, 1.5100591715976328, 
mt0004221543, 1.9025198952879578, 1.659094764397906, 1.7193717277486913, 
mt0004254228, 1.7664542713567828, 1.6706090452261317, 1.5296482412060297, 
mt0004256890, 1.9463863636363652, 1.7443999999999984, 1.4171717171717158, 
mt0004263301, 1.8459465346534656, 1.6539930693069314, 1.5603960396039604, 
mt0004331072, 1.945913698630138, 1.684493835616439, 1.4739726027397244, 
mt0004335339, 1.980986440677966, 1.5365881355932207, 1.4644067796610172, 
mt0004348610, 1.9322048275862076, 1.6802586206896541, 1.5468965517241364, 
mt0004349116, 1.870207386363636, 1.657202840909091, 1.4943181818181808, 
mt0004352726, 1.8658851282051276, 1.6966851282051278, 1.5846153846153834, 
mt0004380082, 1.854282142857143, 1.7107410714285716, 1.8214285714285716, 
mt0004400843, 1.8884207407407416, 1.8064814814814818, 1.6355555555555554, 
mt0004442475, 1.9301213836477986, 1.7995698113207539, 1.564779874213835, 
mt0004444570, 1.9289824644549767, 1.7695616113744057, 1.6625592417061608, 
mt0004450722, 1.8264194915254264, 1.740493644067795, 1.6686440677966097, 
mt0004463383, 1.897914977973568, 1.7557013215859028, 1.4352422907488969, 
mt0004474824, 1.8300689024390238, 1.6822646341463416, 1.5792682926829262, 
mt0004485367, 1.9403837662337668, 1.7116233766233775, 1.7155844155844138, 
mt0004489039, 1.816321875, 1.6282843749999987, 1.7218749999999996, 
mt0004491252, 2.0313806818181823, 1.6962250000000003, 1.6386363636363634, 
mt0004506984, 1.9127113636363646, 1.6351863636363624, 1.6072727272727272, 
mt0004588191, 1.9386330434782606, 1.6781669565217394, 1.5078260869565219, 
mt0004599219, 1.8494889763779523, 1.6841566929133864, 1.7023622047244094, 
mt0004644495, 2.020958695652175, 1.704088043478261, 1.7913043478260875, 
mt0004692317, 1.9127113636363646, 1.6351863636363624, 1.6072727272727272, 
mt0004692456, 1.9328791788856312, 1.7316348973607048, 1.6240469208211157, 
mt0004739956, 1.794413793103448, 1.7006166666666658, 1.6862068965517243, 
mt0004756666, 1.9159609958506214, 1.6921157676348528, 1.883817427385892, 
mt0004772896, 1.929850714285714, 1.6604, 1.5457142857142852, 
mt0004805505, 1.815342105263158, 1.7411999999999999, 1.6, 
mt0004836526, 1.850961895161291, 1.6992814516129033, 1.6262096774193577, 
mt0004844832, 1.761845294117648, 1.6723752941176482, 1.4682352941176464, 
mt0004850406, 1.900089247311828, 1.7803301075268823, 1.7075268817204308, 
mt0004850815, 2.013468699186991, 1.6747215447154478, 1.6878048780487789, 
mt0004861138, 1.8676574519230782, 1.7106810096153837, 1.6802884615384632, 
mt0004864453, 1.7597483606557376, 1.6761180327868865, 1.5114754098360654, 
mt0004866822, 1.798716260162602, 1.7559918699187, 1.5999999999999994, 
mt0004910983, 1.8830224299065421, 1.6994607476635508, 1.6242990654205607, 
mt0004943985, 1.909550980392157, 1.7175849673202626, 1.5241830065359454, 
mt0004963809, 1.9030377551020405, 1.626031632653061, 1.6469387755102036, 
mt0004982192, 1.8298081081081083, 1.6762578378378383, 1.638918918918918, 
mt0004988024, 1.7526006993006993, 1.6633475524475523, 1.618181818181818, 
mt0005009443, 2.072770588235294, 1.7687436974789923, 1.6470588235294108, 
mt0005033429, 1.9729992647058816, 1.697266176470588, 1.870588235294117, 
mt0005044119, 1.8470182432432445, 1.7004743243243259, 1.5297297297297292, 
mt0005054052, 1.9596609929078028, 1.6953829787234058, 1.7106382978723393, 
mt0005064430, 1.8409148648648648, 1.625717567567568, 1.6918918918918922, 
mt0005091942, 2.0597294117647054, 1.8277999999999996, 1.482352941176471, 
mt0005103598, 1.8788354609929077, 1.6897539007092202, 1.6255319148936163, 
mt0005130618, 1.8916933333333328, 1.6258833333333336, 1.7366666666666668, 
mt0005134466, 1.8836270000000004, 1.7461780000000007, 1.6279999999999994, 
mt0005142001, 1.9245248062015516, 1.7116604651162801, 1.5581395348837204, 
mt0005189820, 1.8358893617021284, 1.7487925531914894, 1.574468085106383, 
mt0005198745, 1.7950546511627905, 1.6254465116279069, 1.5604651162790704, 
mt0005205865, 1.7297616666666669, 1.8107683333333342, 1.6700000000000004, 
mt0005223794, 1.857943076923078, 1.7333984615384626, 1.6476923076923067, 
mt0005241287, 1.864787005649718, 1.6950807909604515, 1.5774011299435016, 
mt0005322725, 2.0573760416666667, 1.761553645833332, 1.547916666666665, 
mt0005344437, 1.9491587837837847, 1.691843918918919, 1.589189189189189, 
mt0005404111, 1.8539576036866376, 1.6810870967741922, 1.6451612903225799, 
mt0005458872, 1.860182421874998, 1.6184078125000005, 1.3921874999999988, 
mt0005507094, 1.828987619047619, 1.7947771428571437, 1.5676190476190468, 
mt0005507880, 1.9649581818181814, 1.7491357575757582, 1.6096969696969692, 
mt0005519111, 1.9747913043478265, 1.8020347826086955, 1.7652173913043483, 
mt0005540184, 1.904120930232558, 1.665146511627907, 1.5523255813953476, 
mt0005567133, 1.9230263157894742, 1.6651578947368417, 1.8884210526315788, 
mt0005592810, 1.8942185328185335, 1.7249361003861028, 1.5100386100386116, 
mt0005631977, 1.8014119047619057, 1.6635619047619032, 1.6079365079365069, 
mt0005638160, 1.7269940397351011, 1.6574198675496687, 1.695364238410595, 
mt0005643452, 1.9313868852459022, 1.6478426229508196, 1.8262295081967213, 
mt0005644862, 1.89063922413793, 1.6506107758620678, 1.6379310344827576, 
mt0005669153, 1.8359396551724148, 1.6856633620689652, 1.6732758620689647, 
mt0005715715, 1.9229304635761595, 1.7048529801324506, 1.6397350993377486, 
mt0005725657, 1.785810380622838, 1.64839480968858, 1.7128027681660878, 
mt0005826176, 2.0107593220339, 2.231369491525424, 1.9898305084745769, 
mt0005860700, 1.9578409090909095, 1.6572763636363643, 1.7072727272727264, 
mt0005941425, 1.9197602564102563, 1.6989961538461535, 1.6153846153846156, 
mt0005947736, 2.0026646017699123, 1.6316238938053098, 1.6371681415929205, 
mt0006005146, 1.6987303030303031, 1.916084848484848, 2.1393939393939396, 
mt0006007936, 1.7899508557457213, 1.675904400977993, 1.5466992665036678, 
mt0006039798, 1.7719186915887868, 1.6717532710280358, 1.4757009345794387, 
mt0006044445, 1.916450714285715, 1.608100000000001, 1.7628571428571425, 
mt0006078896, 1.849275961538462, 1.6574403846153853, 1.4230769230769234, 
mt0006115121, 1.9752940298507458, 1.5967552238805973, 1.8208955223880596, 
mt0006137300, 1.8812137500000006, 1.725271250000001, 1.6375000000000004, 
mt0006152919, 1.9588249999999985, 1.7338618421052616, 1.685087719298244, 
mt0006155522, 1.8140260869565221, 1.654037681159421, 1.5695652173913035, 
mt0006188933, 1.876656603773585, 1.6994481132075479, 1.8094339622641504, 
mt0006196650, 1.8939348101265825, 1.6827037974683556, 1.621518987341771, 
mt0006253993, 1.9993142857142852, 1.6854539682539686, 1.9111111111111114, 
mt0006256204, 1.7421631578947367, 1.642375438596492, 1.6263157894736842, 
mt0006323464, 1.8623388235294118, 1.69736705882353, 1.604705882352941, 
mt0006356406, 1.8461534090909089, 1.7851522727272722, 1.6999999999999993, 
mt0006384594, 1.890616317991632, 1.7203933054393306, 1.6912133891213388, 
mt0006396124, 1.8839343589743602, 1.689283076923076, 1.4933333333333323, 
mt0006409530, 1.7266588888888883, 1.688839444444443, 1.6077777777777778, 
mt0006431184, 1.8965086206896558, 1.7102866379310335, 1.7086206896551726, 
mt0006431807, 1.8546352490421465, 1.7225459770114926, 1.7655172413793114, 
mt0006507399, 2.0539061302682016, 1.6281272030651344, 1.4950191570881208, 
mt0006514225, 1.9127458823529397, 1.7425623529411745, 1.7364705882352949, 
mt0006522591, 1.865609039548023, 1.862151977401128, 1.9039548022598864, 
mt0006536592, 2.0160664285714285, 1.879940714285715, 1.5457142857142854, 
mt0006553309, 1.8658561797752797, 1.604904494382021, 1.2382022471910115, 
mt0006623403, 1.986034042553192, 1.7632702127659576, 1.4978723404255323, 
mt0006683875, 1.8718194852941172, 1.7189658088235262, 1.7529411764705882, 
mt0006746687, 1.9151554216867472, 1.6621445783132527, 1.6771084337349376, 
mt0006755411, 2.0441898550724638, 1.933327536231884, 1.718840579710146, 
mt0006795758, 1.8441245562130182, 1.6824857988165673, 1.5426035502958568, 
mt0006829277, 1.8681173913043492, 1.70704347826087, 1.6405797101449267, 
mt0006843007, 1.9845277343749996, 1.7134636718750005, 1.5281249999999982, 
mt0006876450, 1.965916, 1.683812, 1.7919999999999998, 
mt0006879985, 1.8436415343915333, 1.684061640211641, 1.6455026455026456, 
mt0006914583, 1.8871554878048786, 1.7809737804878034, 1.5560975609756083, 
mt0006929157, 1.8533311797752798, 1.7566151685393252, 1.5893258426966288, 
mt0006937715, 1.8978274509803927, 1.74451045751634, 1.5294117647058814, 
mt0007072562, 1.8212331775700936, 1.5977014018691569, 1.7841121495327088, 
mt0007075838, 1.7984611764705873, 1.6279611764705872, 1.7211764705882344, 
mt0007127869, 1.7923074829931984, 1.7984387755102051, 1.7170068027210874, 
mt0007135313, 2.0312061538461537, 1.641866153846153, 1.64923076923077, 
mt0007136180, 1.8700852813852809, 1.5954138528138517, 1.5541125541125527, 
mt0007164275, 1.8454929104477624, 1.7182451492537298, 1.6268656716417909, 
mt0007177899, 1.6731052631578944, 1.75, 1.4184210526315797, 
mt0007199330, 1.9554959183673475, 1.6995387755102038, 1.7326530612244906, 
mt0007210245, 1.8540102459016394, 1.651071721311476, 1.7303278688524593, 
mt0007284655, 1.9360646153846148, 1.7303523076923073, 1.8769230769230767, 
mt0007339692, 1.8912013953488358, 1.7517172093023248, 1.98325581395349, 
mt0007344428, 1.928775789473684, 1.5964257894736844, 1.639999999999999, 
mt0007350911, 2.072799248120301, 1.8361067669172935, 1.5488721804511267, 
mt0007390015, 2.067881196581197, 1.8014940170940175, 1.6683760683760682, 
mt0007401605, 1.820280985915494, 1.6793732394366194, 1.5915492957746478, 
mt0007412399, 1.8321629496402871, 1.6645363309352497, 1.7553956834532372, 
mt0007419064, 1.8527536842105266, 1.5742684210526314, 1.589473684210526, 
mt0007421674, 1.8681323170731723, 1.7372810975609736, 1.5506097560975582, 
mt0007433643, 1.8863644628099174, 1.5994099173553722, 1.6561983471074375, 
mt0007453968, 1.898246103896104, 1.6157233766233758, 1.6155844155844152, 
mt0007508173, 1.9184393333333336, 1.65537, 1.5413333333333332, 
mt0007606129, 1.8898237762237766, 1.5909328671328684, 1.5552447552447537, 
mt0007644103, 1.9685030927835048, 1.7980845360824733, 1.4907216494845361, 
mt0007656256, 1.9129222222222222, 1.6807290598290603, 1.7008547008547001, 
mt0007730975, 1.8600151515151517, 1.7152818181818184, 1.9151515151515153, 
mt0007734469, 1.808919607843138, 1.648972549019608, 1.7254901960784315, 
mt0007795217, 1.8547388235294113, 1.640656470588236, 1.54470588235294, 
mt0007805279, 1.8186002192982456, 1.6849355263157895, 1.6776315789473706, 
mt0007859380, 2.0710187500000004, 1.8128916666666681, 1.7319444444444436, 
mt0007868583, 1.9077724137931036, 1.6973614942528734, 1.4919540229885042, 
mt0007885722, 1.8188360000000003, 1.6845179999999995, 1.6039999999999992, 
mt0007886392, 1.9683839999999997, 1.7134728, 1.6671999999999996, 
mt0007983016, 2.0284702702702697, 1.7246810810810813, 1.6837837837837837, 
mt0008029439, 2.000798429319372, 1.7914130890052362, 1.739267015706805, 
mt0008046899, 1.8778345291479812, 1.7468354260089674, 1.824215246636773, 
mt0008105399, 1.879434161490683, 1.6865428571428573, 1.5776397515527942, 
mt0008113039, 1.9736823293172698, 1.7964879518072279, 1.6120481927710832, 
mt0008131425, 1.9034407407407405, 1.6712716049382719, 1.6370370370370377, 
mt0008147388, 1.7251412587412596, 1.7562811188811192, 1.8405594405594397, 
mt0008149831, 1.6898880597014936, 1.723559701492538, 1.6388059701492543, 
mt0008154135, 1.8799521126760566, 1.6376478873239446, 1.8140845070422533, 
mt0008188118, 1.9067625000000004, 1.6959703124999996, 1.7437499999999992, 
mt0008236217, 2.0792925, 1.6998874999999998, 1.8599999999999999, 
mt0008256449, 1.8942169398907114, 1.5734087431693997, 1.5092896174863377, 
mt0008279825, 1.9484216417910454, 1.713415671641791, 1.6746268656716405, 
mt0008298374, 1.904154404145078, 1.6701430051813468, 1.7150259067357514, 
mt0008308461, 1.8524818681318698, 1.7331521978021964, 1.6901098901098892, 
mt0008350331, 1.9044022058823538, 1.749730147058824, 1.8220588235294117, 
mt0008352590, 1.8773619047619068, 1.6985984126984135, 1.4952380952380953, 
mt0008375464, 1.851872192513368, 1.7046951871657756, 1.5101604278074858, 
mt0008385501, 1.726031707317073, 1.7345707317073171, 1.7073170731707317, 
mt0008394478, 1.9644175824175847, 1.7289886446886429, 1.652747252747251, 
mt0008407767, 1.867117587939699, 1.630674874371859, 1.8321608040201003, 
mt0008408635, 1.6770243243243244, 1.7267297297297297, 1.4324324324324318, 
mt0008421113, 1.8686061032863848, 1.6036009389671362, 1.6535211267605634, 
mt0008445371, 2.095982, 1.746642, 1.6919999999999995, 
mt0008510885, 1.8374187845303869, 1.6533309392265192, 1.5591160220994469, 
mt0008518738, 1.824929411764706, 1.732229411764707, 1.4117647058823535, 
mt0008537015, 2.0623349557522133, 1.8296734513274318, 1.7026548672566357, 
mt0008602863, 1.7452422764227629, 1.8113186991869932, 1.8268292682926819, 
mt0008632122, 1.9143006024096387, 1.6650506024096388, 1.6373493975903606, 
mt0008673651, 1.951423287671233, 1.6778102739726035, 1.6383561643835622, 
mt0008679244, 1.8804087378640784, 1.646806796116505, 1.5902912621359222, 
mt0008690776, 1.805339428571429, 1.5821177142857143, 1.5519999999999994, 
mt0008715617, 1.9699205555555555, 1.7444377777777766, 1.6199999999999994, 
mt0008734186, 1.8083358974358976, 1.6396000000000004, 1.4794871794871798, 
mt0008734289, 1.8956866666666672, 1.6103638095238098, 2.0247619047619048, 
mt0008737859, 1.9126196581196595, 1.7214068376068385, 1.8957264957264954, 
mt0008813307, 1.835331818181819, 1.7248454545454548, 1.5795454545454548, 
mt0008813309, 1.9039572463768113, 1.7216594202898552, 1.6695652173913027, 
mt0008830058, 1.9165794520547943, 1.7830479452054793, 1.621917808219178, 
mt0008830314, 1.9666597560975612, 1.796124390243903, 1.5756097560975613, 
mt0008847144, 1.8622954887218042, 1.7217187969924808, 1.5560150375939872, 
mt0008863436, 1.8696035714285713, 1.6306035714285716, 1.8607142857142853, 
mt0008869963, 1.9224840909090906, 1.569743181818182, 1.8863636363636365, 
mt0008880179, 1.7696527777777775, 1.7340000000000002, 1.7888888888888888, 
mt0008881877, 1.7456899999999997, 1.77241, 1.76, 
mt0008882630, 1.8861634146341475, 1.6804273170731707, 1.7043902439024392, 
mt0008885061, 1.8957335820895538, 1.6684238805970162, 1.5865671641791035, 
mt0008891523, 1.8906491525423739, 1.720476694915252, 1.5771186440677956, 
mt0008953247, 1.8572796874999995, 1.6462713541666656, 1.7541666666666662, 
mt0008963540, 1.7992451063829795, 1.6570625531914878, 1.776170212765958, 
mt0008969183, 1.8030506024096393, 1.641386746987953, 1.5963855421686737, 
mt0008990167, 2.0265653333333336, 1.6868933333333331, 1.6133333333333337, 
mt0009005900, 1.7869058823529413, 1.7014823529411764, 1.7254901960784306, 
mt0009048371, 2.0166343065693435, 1.6929197080291973, 1.6233576642335752, 
mt0009060419, 1.870207386363636, 1.657202840909091, 1.4943181818181808, 
mt0009153900, 2.0556500000000004, 1.718303846153847, 1.4858974358974355, 
mt0009164591, 1.7963048076923076, 1.6597538461538464, 1.4461538461538457, 
mt0009174874, 1.8777143712574857, 1.703137724550898, 1.7508982035928138, 
mt0009206381, 1.9244155102040819, 1.7927208163265276, 1.6130612244897953, 
mt0009233872, 2.01593680297398, 1.6998111524163568, 1.6408921933085494, 
mt0009239443, 1.8538221902017284, 1.6826342939481262, 1.4881844380403442, 
mt0009240244, 2.0101313953488376, 1.747081395348837, 1.6162790697674418, 
mt0009258201, 1.872308588957056, 1.6568975460122706, 1.5104294478527598, 
mt0009263768, 1.8894701612903224, 1.6273217741935484, 1.759677419354838, 
mt0009300582, 1.8792500000000003, 1.7600326086956526, 1.6173913043478263, 
mt0009311775, 1.8013619289340108, 1.6853761421319793, 1.5837563451776642, 
mt0009312856, 1.9615999999999996, 1.6244434285714286, 1.651428571428571, 
mt0009313453, 1.8654125874125875, 1.7202006993006993, 1.6013986013986012, 
mt0009320357, 1.8947187919463078, 1.7142593959731534, 1.5550335570469787, 
mt0009321428, 1.968723287671233, 1.7167143835616445, 1.4767123287671233, 
mt0009360971, 1.7531525252525253, 1.715944949494949, 1.7080808080808074, 
mt0009392584, 1.8239257407407439, 1.6444612962962948, 1.7088888888888902, 
mt0009495280, 1.922754601226995, 1.6638840490797548, 1.3791411042944781, 
mt0009495283, 1.7660794117647043, 1.761866666666666, 1.4970588235294122, 
mt0009495284, 1.8275479885057473, 1.6307626436781613, 1.505747126436781, 
mt0009495285, 1.8707886227544912, 1.7049802395209581, 1.5592814371257466, 
mt0009577134, 1.8879165853658533, 1.7762024390243907, 1.6839024390243893, 
mt0009781895, 1.9936915730337088, 1.7109314606741572, 1.8146067415730334, 
mt0009781899, 1.8352568306010935, 1.6688262295081961, 1.5934426229508192, 
mt0009785611, 1.9193787985865733, 1.5908293286219075, 1.5929328621908116, 
mt0009863660, 1.8827262931034485, 1.6621719827586192, 1.663793103448276, 
mt0010007878, 1.7332558441558445, 1.687645454545455, 1.9064935064935067, 
mt0010007881, 1.960241772151899, 1.6880113924050641, 1.683544303797469, 
mt0010007882, 1.8736601941747577, 1.582641747572815, 1.8116504854368933, 
mt0010065680, 2.0851487179487203, 1.741420279720284, 1.8960372960372989, 
mt0010100277, 1.8887224852071003, 1.6034532544378706, 1.7727810650887579, 
mt0010100278, 1.8856713235294122, 1.6073610294117653, 1.641176470588235, 
mt0010100279, 1.9330672897196264, 1.6667009345794397, 1.7271028037383174, 
mt0010100283, 1.8341238372093025, 1.6621151162790702, 1.6046511627906963, 
mt0010100285, 1.903583739837399, 1.6886040650406509, 1.6715447154471552, 
mt0010100324, 2.18224347826087, 1.8925159420289854, 1.84927536231884, 
mt0010100333, 1.9422759090909094, 1.676672272727272, 1.7245454545454535, 
mt0010100350, 2.1141578313253007, 1.573750602409639, 2.014457831325301, 
mt0010194069, 1.9091090909090898, 1.6911519480519466, 1.5930735930735913, 
mt0010261588, 1.9477374045801539, 1.6182824427480924, 1.8351145038167893, 
mt0010290775, 1.9937178571428582, 1.6659000000000004, 1.722857142857143, 
mt0010290779, 1.9842072727272728, 1.845869090909091, 1.7381818181818178, 
mt0010290785, 1.8448475609756094, 1.5935280487804881, 1.5646341463414628, 
mt0010290788, 1.9675121428571438, 1.7246714285714284, 1.7771428571428567, 
mt0010305995, 1.9589057971014494, 1.7820985507246385, 1.571014492753624, 
mt0010310891, 1.6787150684931507, 1.8061767123287675, 1.9534246575342462, 
mt0010310894, 1.773088209606987, 1.7990065502183386, 1.9755458515283852, 
mt0010310897, 1.8092509615384613, 1.6543418269230754, 1.651923076923076, 
mt0010310898, 1.8755836065573765, 1.7170778688524597, 1.5704918032786883, 
mt0010310899, 1.7915232000000005, 1.6705815999999998, 1.5135999999999998, 
mt0010368848, 1.880308888888888, 1.554128888888889, 1.808888888888889, 
mt0010369823, 1.7604000000000004, 1.724362913907285, 1.7814569536423834, 
mt0010403235, 1.9324893805309735, 1.9185522123893808, 1.7946902654867272, 
mt0010405928, 1.7147704225352105, 1.7908394366197182, 1.774647887323944, 
mt0010478882, 1.9098336538461553, 1.6295798076923078, 1.853846153846153, 
mt0010480965, 1.872822485207101, 1.6327000000000005, 1.5218934911242596, 
mt0010484291, 1.8866672131147548, 1.6125483606557383, 1.386885245901639, 
mt0010487366, 1.8155826086956528, 1.6906750988142287, 1.5952569169960455, 
mt0010487702, 1.6573214876033064, 1.7134016528925626, 1.8181818181818183, 
mt0010500981, 1.7708031999999985, 1.7151212000000007, 1.5623999999999976, 
mt0010501752, 1.8415986111111111, 1.7770097222222225, 1.802777777777778, 
mt0010526041, 1.8195980694980696, 1.6879088803088786, 1.6702702702702694, 
mt0010543277, 1.9178422594142275, 1.615918828451882, 1.6276150627615062, 
mt0010551970, 1.9998711538461544, 1.7238967948717943, 1.687179487179486, 
mt0010552303, 1.9143056497175153, 1.656086440677966, 1.3333333333333308, 
mt0010554175, 2.0613576923076917, 1.8312692307692304, 1.86923076923077, 
mt0010554620, 1.938546706586825, 1.7902994011976046, 1.9257485029940131, 
mt0010570500, 1.8518914572864318, 1.7538040201005023, 1.767839195979898, 
mt0010587687, 1.8903251700680286, 1.6943095238095238, 1.7006802721088434, 
mt0010611386, 2.0030358695652173, 1.902342934782607, 1.7282608695652157, 
mt0010611876, 1.9324698275862078, 1.7397422413793107, 1.6999999999999997, 
mt0010612023, 1.8264814207650286, 1.6602030054644794, 1.558469945355191, 
mt0010616215, 1.8125706093189957, 1.6616010752688148, 1.5426523297491037, 
mt0010623104, 1.8196064285714293, 1.634313571428571, 1.5357142857142851, 
mt0010623318, 1.9483015625000013, 1.6751820312500003, 1.7453124999999998, 
mt0010674530, 1.938517721518987, 1.6167582278481014, 1.5924050632911393, 
mt0010674859, 1.877942647058823, 1.7810955882352943, 1.6558823529411768, 
mt0010687397, 1.8236480769230772, 1.6652884615384618, 1.657692307692308, 
mt0010694349, 1.7843067484662571, 1.7455245398773005, 1.7165644171779135, 
mt0010695865, 1.9013519774011305, 1.642409604519774, 1.589830508474575, 
mt0010696838, 1.9572414168937333, 1.7331656675749314, 1.7106267029972757, 
mt0010699902, 1.8424912000000004, 1.742352399999998, 1.6143999999999987, 
mt0010701929, 1.8710922619047632, 1.6570732142857154, 1.5845238095238092, 
mt0010702370, 1.8439818627450972, 1.6888122549019604, 1.546078431372549, 
mt0010704053, 1.9242414141414146, 1.7778868686868694, 1.7515151515151508, 
mt0010705334, 2.1111024000000014, 1.8667240000000007, 1.5008000000000004, 
mt0010723417, 1.901556363636364, 1.645869090909091, 1.6181818181818175, 
mt0010741386, 1.9821755555555547, 1.7390777777777777, 1.420000000000001, 
mt0010751134, 1.8503219999999998, 1.7033800000000001, 1.4600000000000002, 
mt0010753520, 1.9369592592592593, 1.8113604938271606, 1.5530864197530865, 
mt0010754290, 1.9201410112359556, 1.7448561797752806, 1.4853932584269651, 
mt0010759828, 1.8656613445378163, 1.6196647058823537, 1.6638655462184873, 
mt0010763307, 1.8189519662921327, 1.6659455056179768, 1.3550561797752791, 
mt0010883435, 1.8222588235294104, 1.769507563025211, 1.3512605042016814, 
mt0010922381, 1.6541252427184465, 1.694415533980582, 1.6815533980582518, 
mt0010944578, 1.9022181818181814, 1.7525727272727276, 1.8484848484848484, 
mt0010952549, 1.8336848484848494, 1.7935409090909082, 1.8727272727272712, 
mt0010961352, 1.8165005988023948, 1.7028317365269463, 1.6203592814371242, 
mt0010974226, 1.7870464864864863, 1.6395854054054047, 1.7232432432432434, 
mt0010974386, 2.0189999999999997, 1.888894736842105, 1.8631578947368417, 
mt0010974997, 1.7471973913043481, 1.6611582608695648, 1.5739130434782609, 
mt0010977138, 1.8652509259259265, 1.7350879629629634, 1.8518518518518516, 
mt0010978213, 1.8373325657894735, 1.7306546052631568, 1.7427631578947356, 
mt0010983695, 1.8011230414746526, 1.7257262672811033, 1.6654377880184337, 
mt0010995725, 1.8386824884792625, 1.7333419354838697, 1.6626728110599065, 
mt0011002261, 1.9480888888888894, 1.7554481481481483, 1.6419753086419746, 
mt0011005836, 1.8883945833333338, 1.6874645833333328, 1.575833333333332, 
mt0011069243, 1.946917204301076, 1.6709188172043008, 1.462365591397848, 
mt0011153177, 1.9247124999999998, 1.6434035714285713, 1.5392857142857144, 
mt0011162069, 1.9407492957746482, 1.6579577464788735, 1.4450704225352113, 
mt0011204639, 1.8989887218045118, 1.6895375939849626, 1.6150375939849615, 
mt0011337961, 1.9268258064516135, 1.8284653225806455, 1.9145161290322572, 
mt0011353873, 1.8746507407407402, 1.682105555555554, 1.5607407407407408, 
mt0011367998, 1.8154752941176469, 1.6313364705882356, 1.7082352941176469, 
mt0011368822, 1.8511433962264143, 1.6783066037735852, 1.7301886792452834, 
mt0011368858, 1.8257376470588242, 1.6749270588235294, 1.6870588235294122, 
mt0011374266, 1.9847077720207251, 1.6815813471502576, 1.6725388601036246, 
mt0011378875, 1.743520618556699, 1.759867525773196, 1.6247422680412358, 
mt0011384637, 1.8431295454545462, 1.6155443181818183, 1.5386363636363638, 
mt0011387694, 2.0713831223628696, 1.7579324894514767, 1.6514767932489431, 
mt0011387901, 1.7676870646766167, 1.7525810945273632, 1.592039800995025, 
mt0011389239, 1.8393000000000008, 1.64608865248227, 1.398581560283688, 
